Start Date,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity
30-05-2014,480.43,227.83,617.75,254.23,148,44.57,610.65,310,396.38,173.97,384.55,507.6,252.1,121.14,189.83,2460.65,2345.85,603.35,367.43,434.33,1030.33,2271.8
02-06-2014,488.33,224.43,619.63,264.47,150.05,46.24,599.2,315.15,409.7,185.18,387.2,509.85,266.37,122.64,187.16,2413.95,2385.35,601,374.14,443.3,1097.33,2324.3
03-06-2014,494.28,222.27,615.38,264.52,155.2,49.42,603.15,320.25,412.18,191.22,389,509.1,277.83,127.53,185.33,2337.45,2461.7,593.45,377.15,436.6,1102.23,2336.85
04-06-2014,486.21,220.63,609.92,268.27,160.7,50.41,596.05,320.2,408.35,191.9,390.8,509,274,127.35,184.52,2318.85,2541.5,604.95,373.06,430.73,1116.43,2372.05
05-06-2014,491.8,222.5,601.35,269.79,169.85,52.25,597.85,323.35,402.73,206.48,387.2,510.1,279.43,129.38,187.86,2310.25,2582.2,630.1,380.14,434.35,1121.23,2381.2
06-06-2014,506.47,224.47,616.4,273.98,169.25,52.59,599.65,327.25,407.63,209.37,396.15,505.35,310.43,128.85,190.93,2354.05,2682.75,639.95,375.38,451.38,1127.37,2392.05
09-06-2014,506.58,225.3,612,270.78,169.6,53.96,600.4,326.6,409.73,205.02,396.55,528.1,302.1,130.26,191.91,2352.9,2724.2,632.7,373.31,450.1,1168.1,2435.15
10-06-2014,504.62,224.9,616.58,266.58,169.75,52.41,609,341.4,408.33,204.68,407.6,536.25,293.7,131.09,196.88,2395.5,2665.8,640.25,384.39,450.05,1159.3,2464.3
11-06-2014,497.31,222.2,613.55,269.74,162.65,51.54,613.9,328.9,410.25,202.35,413.15,543.65,284.87,129.33,197.89,2432.5,2705.05,625.85,399.17,464.28,1144.97,2448.55
12-06-2014,493.72,222.73,614.5,270.13,169.25,51.56,631.2,328.65,419.93,199.68,416.15,549.3,285.73,130.44,199.56,2434.95,2717.65,630.1,396.88,466.85,1148.27,2480.85
13-06-2014,488.19,221.73,614.42,260.79,162.35,49.3,629.7,319.9,417.7,189.92,414.1,542.2,281.77,125.95,198.9,2445.15,2592.05,634.95,398.38,458.48,1123.97,2403.35
16-06-2014,480.77,224.13,599,258.07,161.2,49.21,645.35,322.6,419.5,196.98,413.6,539.85,284.6,124.46,201.04,2424.45,2611.35,634.75,405.52,465.23,1100.33,2381.15
17-06-2014,491.87,224.03,590.48,265.33,162.65,49.94,649.8,322.45,423.28,203.42,412.95,560.6,296.73,126.74,201.04,2411.75,2591.5,630.35,405.86,468.63,1123.03,2414.45
18-06-2014,481.36,221.97,580.15,264.16,166.8,48.96,633.35,314.35,417.43,197.23,425.1,557.9,295.13,123.34,198.94,2422.7,2544.4,618.85,405.06,480.13,1114.23,2435
19-06-2014,470.23,224.17,588.05,260.54,167.75,48.73,642.55,320.45,412.88,188.15,425.95,568,280.5,123.33,201.45,2447.25,2539.7,625.75,413.99,461.83,1104.47,2380.05
20-06-2014,467.71,223.8,571.98,258.31,163.8,48.77,631.3,333.85,410.98,184.18,425.65,568.45,278.33,122.03,201.3,2439.4,2521,624.3,414.58,465.4,1098.63,2366.4
23-06-2014,468.36,209.97,580.6,260.02,165.3,49.43,633.95,326.05,410.73,185.55,423.9,574.1,291.73,124.06,199.28,2454.05,2583.45,617.65,404.07,447.53,1104.77,2380.3
24-06-2014,478.24,213.67,583.53,266.32,166.8,49.94,627.8,337.75,414.5,194.25,427.4,579.9,295.3,125.09,199.24,2462.55,2615.25,616.25,400.48,439.55,1113.63,2414.6
25-06-2014,474.25,210.7,589.73,269.19,166.7,49.81,632.8,342.7,412.05,193.77,426.45,586.5,291.23,123.37,198.43,2478.25,2642.8,625.3,401.41,441.88,1100.03,2471
26-06-2014,456.61,210.83,587.95,265.26,165.25,49.33,635.15,346.8,406.2,189.28,425.55,584.8,274.23,122.19,200.79,2507.6,2646.9,618.65,397.81,432.85,1115.7,2486.9
27-06-2014,456.7,213.17,576.75,263.9,160.9,48.68,660.85,353.15,408.1,189.9,436.9,584.7,274.13,123.14,204.73,2552.95,2622.9,616.4,402.93,433,1111.53,2454.7
30-06-2014,458.18,216.7,573.6,268.63,164.2,49.57,687.95,353.05,410.78,200.13,438,594,283.23,123.68,204.9,2624.05,2634.65,620.35,406.94,441.78,1134.47,2439.35
01-07-2014,454.85,216.8,597.15,268.02,175.25,50.72,679.25,355.8,411.65,196.53,437.25,583.85,282.07,126.95,201.83,2614.95,2643.4,628.85,402.63,442.18,1150.9,2583.8
02-07-2014,459.47,219.57,609.88,270.23,178.25,50.99,693.4,359.5,419.95,200.6,444.3,584.05,284.4,129.05,202.82,2662.9,2679.8,631.15,401.91,446.58,1169.3,2641.95
03-07-2014,454.17,220.9,617.78,269.62,173.75,50.57,706.85,360.8,418.4,199.87,447.7,581.7,278.77,128.89,208.31,2639.05,2588.4,624.1,401.34,445.6,1168.23,2629.9
04-07-2014,465.65,222.27,615.03,269.81,173.25,50.34,709.8,357.2,428.33,199.92,449.3,588.65,281.2,127.08,205.03,2678.35,2583.95,625.15,405.74,441.1,1161.8,2642.5
07-07-2014,463.51,223.2,619.78,268.47,174.5,50.29,723.5,357.4,420.23,197.75,449.65,593.6,277.03,123.35,209.1,2730.4,2615.85,627.6,418.18,435.45,1166.23,2638.85
08-07-2014,449,223.87,607.25,257.52,169,48.18,726.05,341.5,414.63,190.45,442,590.1,264.47,118.57,206.16,2680.6,2579.3,627.35,417.77,436.13,1115.03,2589.65
09-07-2014,451.66,227.67,589.28,258.23,170.55,48.63,724.4,347.95,415.15,194.28,436.25,594.65,269.97,119.61,204.49,2663.25,2537.9,629.85,413.79,432.13,1101.1,2516.45
10-07-2014,449.97,228.1,582.78,254.57,176.25,48.91,726.25,327.2,411.68,193.58,436.05,587,269.33,120.47,204.28,2650.65,2439.1,631.85,411.59,433.23,1103.17,2531.7
11-07-2014,436.12,230.6,582.17,242.53,166.75,47.08,744.05,330.4,405.9,187.07,436,568.85,264.1,113.77,207.32,2700.7,2433.15,641.85,415.83,429.18,1049.57,2504.65
14-07-2014,433.98,229.97,583.48,241.11,173.4,48.16,738,322,408.73,189.68,432.65,589.5,268.5,114.93,202.05,2695,2442.2,622.95,403.16,427.68,1064.97,2509.65
15-07-2014,438.69,228.23,600.15,251.76,174.7,49.45,739.7,327.75,413.4,194.02,431.85,582.5,275.1,117.99,200.94,2638.85,2407.35,618.9,403.21,435.78,1089.1,2518.45
16-07-2014,446.59,229.47,611.03,257.36,182.3,50.91,744.9,327.9,417.88,196.93,432.15,579.85,277.4,120.09,200.74,2647.2,2432.75,621.3,403.7,442.53,1106.03,2572.15
17-07-2014,443.34,229.5,591.73,260.23,188.65,52.42,743,334.5,415.9,197.03,437.05,579.65,275.5,122.57,201.51,2647.35,2445.55,626.85,404.91,457.45,1112.63,2560.35
18-07-2014,440.74,229.4,591.83,256.25,184.6,52.82,742.25,329.95,416.23,194.33,441.35,580.45,273.67,121.95,205.14,2653.25,2504.5,622.5,406.44,467.93,1124.33,2524.6
21-07-2014,450.18,233.23,594.33,252.32,183.85,52.79,743.7,330.95,413.73,193.8,438.3,593.65,271.13,120.29,204.36,2653.75,2516.4,627.55,400.09,470.6,1113.5,2541.35
22-07-2014,465.2,235.27,589.75,252.42,188.25,52.74,750.6,337.75,419.93,194.25,441.25,603.6,272.6,121.41,209.53,2723.6,2520.35,633.6,404.21,474.6,1103.3,2513.4
23-07-2014,466.24,235.77,597.38,254.04,193.75,52.02,748.85,340.65,418.15,200.08,442,603.35,270.2,118.63,214.09,2734,2558.3,634.1,418.68,466.4,1102.37,2490.05
24-07-2014,469.76,237.63,601.1,255.71,198,53.29,748.2,336.1,421.13,201,439.55,620.1,269.93,122.23,216.32,2704.25,2538.2,642.9,422.78,469.33,1108.97,2498.7
25-07-2014,461.1,238.2,605.3,250.06,191.8,52.31,782.2,332.15,417.75,197.18,445.65,637.4,267.4,117.9,206.64,2744,2574.7,663.75,419.03,472.35,1105.33,2509.3
28-07-2014,453.76,238.13,602.92,248.97,187.8,51.46,789.15,334.5,414.78,191.58,440.95,636,263.23,119.33,208.89,2769.7,2538.1,686.8,421.39,470.6,1094.07,2505.5
29-07-2014,453.76,238.13,602.92,248.97,187.8,51.46,789.15,334.5,414.78,191.58,440.95,636,263.23,119.33,208.89,2769.7,2538.1,686.8,421.39,470.6,1094.07,2505.5
30-07-2014,454.01,239.5,610.85,246.95,192.6,51.23,790.45,342.65,419.4,191.13,448.2,643.9,265.97,118.33,206.53,2823.15,2602.35,694.65,421.53,487.13,1016.07,2552.45
31-07-2014,454.15,237.37,600.83,243.93,191.7,51.91,790.95,341.05,417,193.38,456.5,628.65,263.57,118.04,204.15,2808.7,2597.15,686.6,420.96,476.85,1001.93,2524.05
01-08-2014,440.54,233.03,587.08,243.72,184.3,51.48,768.8,326.65,407.73,192.45,442.5,624.5,257.57,116.94,201,2758.8,2596.55,693.55,417.66,462.65,979.13,2586
04-08-2014,444.47,236.33,592.75,246.14,190.9,51.77,761.7,342.2,406.5,200.13,440.8,629.85,261.83,118.29,205.74,2767.7,2600.9,699.65,433.19,468.88,995.97,2645.7
05-08-2014,443.95,237.33,615.05,247.39,195.65,52.74,773.8,344.35,410.1,197.62,440.5,633.4,270.17,119.3,206.08,2780.15,2583.3,704.85,439.13,468.98,993.37,2665.85
06-08-2014,445.89,230.7,620.58,242.63,191.75,51.64,759.8,344.25,405,193.77,435.6,640.65,264.6,116.82,206.78,2750.95,2598.25,707.85,446.98,466.13,988.87,2637
07-08-2014,446.41,230.83,624.7,243.61,189.1,52.14,758.85,347.3,405.75,194.98,434.95,631.95,266.7,117.53,207.24,2755.3,2610.95,701.95,438.42,469.93,987.93,2649.4
08-08-2014,442.44,232.37,614.67,241.8,183.95,50.44,760.4,341.95,398.08,188.85,436.7,617.95,262.8,115.48,205.52,2782.25,2591.75,702.05,435.33,465.8,961.87,2622.6
11-08-2014,442.44,231.8,654.3,241.45,185.65,50.17,764.5,341.75,396.48,191.15,437.5,613.8,262.47,116.15,203.61,2721.4,2604.95,697.95,446.69,475.08,975.17,2664.55
12-08-2014,444.2,231.37,655.05,242.92,185.4,50.85,785.25,349.1,403.6,196.9,444.85,614.2,270.37,117.09,203.91,2730.35,2597.2,700.9,447.1,482.35,992.73,2664.25
13-08-2014,446.79,238.2,658.13,236.9,180.05,50.14,802.6,343.55,406.2,201.22,440.35,615.75,268,117.65,206.34,2741.35,2578.7,718.7,451.05,478.55,969.07,2650.95
14-08-2014,452.57,237.9,660.93,236.25,178.6,50.82,814.85,350.95,413.35,204.45,448.6,617.8,273.4,127.4,204.73,2755.75,2510.55,714.55,451.57,476.68,989.4,2666.55
15-08-2014,452.57,237.9,660.93,236.25,178.6,50.82,814.85,350.95,413.35,204.45,448.6,617.8,273.4,127.4,204.73,2755.75,2510.55,714.55,451.57,476.68,989.4,2666.55
18-08-2014,457.12,233.77,663.03,242.12,182.25,51.26,816.2,350.35,416.18,216.17,471.05,619.35,287.53,127.59,205.37,2774.3,2511.45,724.8,444.98,483.43,1010.67,2703.55
19-08-2014,455.43,232.4,687.05,244.23,180.85,51.04,809.75,348.4,411.93,224.68,474.55,615.3,290.13,128.6,205.28,2829.75,2542.65,719.55,443.48,490.33,1021.77,2749.3
20-08-2014,450.49,229.97,678.65,241.48,180.35,51.18,846.95,346.4,410.28,222.33,492.35,612.5,282.67,128.51,207.06,2885.85,2537.1,711.85,444.32,500,1011.93,2737.85
21-08-2014,449.02,230.77,688.15,246.76,177.9,50.34,860,366.95,416.25,228.47,492.85,613.9,283.93,127.43,206.68,2838.85,2557.85,710.35,443.62,509.3,1022.3,2750.55
22-08-2014,450.47,229.1,695.93,252.47,182.5,50.45,856.65,363.25,423.38,224,499.3,610.2,284.7,128.98,208.86,2826.05,2536.45,704.2,450.13,515.38,1026.67,2754.85
25-08-2014,449.34,232.87,705.35,250.62,164.85,48.03,853.55,361.7,421.73,221.57,507.4,604.6,285.83,124.2,208.26,2879.95,2569.5,716.7,453.48,522.33,1018.3,2805.85
26-08-2014,448.24,234.97,699.8,249.6,170.5,49.25,864.95,361.65,421.25,221.57,512.4,608,278.67,124.99,206.59,2889.5,2564.7,727.35,453.02,527.05,1004.13,2772.4
27-08-2014,448.39,234.9,697.95,250.5,172.3,49.08,862.4,363.6,418.3,225.92,513.35,617.45,285.43,125.38,209.46,2922.75,2600,734.85,453.82,520,1002.43,2769.25
28-08-2014,450.65,236.87,703.6,246.07,170.1,48.14,855.25,363.4,421.78,231.43,514.2,624.2,290,124.36,211.97,2947.9,2604.8,742.45,449.85,518.78,1017.67,2784.5
29-08-2014,450.65,236.87,703.6,246.07,170.1,48.14,855.25,363.4,421.78,231.43,514.2,624.2,290,124.36,211.97,2947.9,2604.8,742.45,449.85,518.78,1017.67,2784.5
01-09-2014,457.6,233.7,701.68,250.44,176.15,49.17,842.35,371.9,420.6,234.95,529.15,629.8,293.03,132.1,212.19,2975.8,2755.45,740.4,449.96,523.98,1051.57,2912.8
02-09-2014,461.98,236.47,697.8,252.2,174.85,48.71,863.55,385.35,429.6,234.55,557.05,624.25,296.37,131.98,210.38,2995.15,2792.9,732.7,451.72,529.13,1052.9,2915.05
03-09-2014,465.34,232.6,705.78,250.5,175.1,49.34,863.3,383.45,428.33,234.85,553.2,626.35,291.27,129.43,216.45,3000.5,2766,732.8,466.78,528.45,1065.47,2908.55
04-09-2014,462.92,233.6,705.38,248.62,169.5,47.75,864.5,387.9,425.93,233.58,552.3,632.35,291.67,128.15,216.43,3001.3,2824.6,737.1,463.59,529.4,1059.97,2897.75
05-09-2014,462.81,233.87,704.1,251.58,167.7,48.16,857.85,387.65,424.23,229.57,557.5,647.05,295.7,130.95,218.21,2980.2,2761.8,733.75,466.34,539.23,1075.07,2880.75
08-09-2014,468.25,235.97,697.48,256.59,173.45,48.54,868,385.8,432.38,233.35,563.45,676,303.43,133.41,222.26,3003,2781.05,745.8,472.71,538.25,1086.27,2915.65
09-09-2014,466.13,238.8,702,256.74,172.9,48.65,860.4,397.05,432.8,230.88,574.9,665.15,299.6,133.67,220.5,3008.4,2749.6,751.9,467.01,536.65,1070.17,2910
10-09-2014,458.39,234.03,692.45,254.99,172.9,48.71,859.3,385.1,428.65,225.63,577.35,653.9,296.93,133.85,218.12,3000.85,2682.8,749.1,458.41,532.48,1056.73,2906.95
11-09-2014,459.99,234.13,687.05,260.31,173,48.56,822.3,381.95,427.18,227.13,575.2,656.6,286.33,133.76,215.25,2976.45,2720.3,755.6,460.52,532.42,1063.43,2917.1
12-09-2014,458.28,237.1,694.63,263.04,168.6,48.4,806.1,388,427.85,227.72,612.75,671.8,285.77,134.7,215.63,2958.65,2758.55,757.5,458.74,534.58,1052.47,2971.8
15-09-2014,452.48,234.47,684.98,262.33,163.6,47.63,795.3,381.95,430.18,227.78,630.25,661.45,280.57,133.32,213.09,2983.4,2799.65,754.85,455.16,523.05,1040.37,2962.6
16-09-2014,441.94,235.43,686.18,256.31,160.35,45.98,798.25,376.35,425.5,216.67,619.7,646.8,272.5,127.56,209.79,3009.75,2790.5,756,456.41,513.73,1010.43,2950.35
17-09-2014,446.11,236.5,690.05,256.24,160.65,46.76,792.4,370.25,423.2,212.98,610.15,645.95,271.7,131.08,212.76,3081.95,2828.7,754.65,467.63,510.98,1012.77,2967.2
18-09-2014,453.45,239.13,695.75,262.04,163,47.42,805.05,387.6,429.08,220.77,620.05,659.55,275.93,133.03,218.18,3192.75,2992.65,749.65,462.13,523.85,1049.47,3042.7
19-09-2014,449.18,239.6,686.78,256.8,164.3,47.94,807.15,388.55,430.13,219.08,628.1,669.5,269.33,128.06,220.65,3222.95,2951.4,737.25,462.76,531.83,1021.63,3082.4
22-09-2014,447.42,247.17,686.18,260.16,162.2,46.99,798.35,396.95,428.43,223.45,612.9,652.75,279.4,124.82,218.06,3211.7,2997.85,741.7,456.33,521.92,1022.13,3066.2
23-09-2014,435.83,247.2,673.8,255.62,157.15,45.55,780.6,390.85,424.43,216.98,584.3,634.8,271.53,120.59,218.51,3199.1,2978.2,742.05,450.89,520.58,997.17,3061.8
24-09-2014,435.47,251.47,678.63,248.64,156.1,44.3,780.65,393.15,427.73,214.08,600,637.85,275.8,122.32,222.28,3229.15,2943.25,764.1,455.6,518.15,976,3071.8
25-09-2014,419.58,251.1,676.5,237.77,149.15,43.19,774.25,389,424.98,206.77,608.45,620.65,266.9,118.34,218.46,3310.4,2932.95,759.35,461.38,514.25,964.73,3057.25
26-09-2014,421.12,247.8,696.73,244.53,157.25,44.49,806.6,389.2,435.83,213.15,611.95,627.4,274.7,122.36,220.73,3222.45,2896.9,751.45,460.02,512.17,984,3038
29-09-2014,421.07,244.07,691.63,244.97,159.7,43.75,835.8,397.95,432.55,212.43,616.85,625.5,271.67,120.93,222.32,3208.2,2860.5,746.5,468.63,501.68,979.07,3008.15
30-09-2014,426.73,246.8,680.4,244.57,156.75,43.06,857.25,407.95,436.33,218.47,626.8,629.55,272.37,115.6,223.8,3229.6,2839.55,746,468.47,506.55,972.17,3062.85
01-10-2014,418.39,242.73,694.83,242.33,155.25,42.1,860.8,404.85,434,217.62,624.3,631.7,268.57,117.64,230.91,3200.4,2874.95,736.15,480.91,505.83,964.57,2970.95
02-10-2014,418.39,242.73,694.83,242.33,155.25,42.1,860.8,404.85,434,217.62,624.3,631.7,268.57,117.64,230.91,3200.4,2874.95,736.15,480.91,505.83,964.57,2970.95
03-10-2014,418.39,242.73,694.83,242.33,155.25,42.1,860.8,404.85,434,217.62,624.3,631.7,268.57,117.64,230.91,3200.4,2874.95,736.15,480.91,505.83,964.57,2970.95
06-10-2014,418.39,242.73,694.83,242.33,155.25,42.1,860.8,404.85,434,217.62,624.3,631.7,268.57,117.64,230.91,3200.4,2874.95,736.15,480.91,505.83,964.57,2970.95
07-10-2014,417.91,241.83,678.2,236.64,148.25,41.29,835.95,397.25,431.23,216.85,602.2,629.1,264.5,115.15,231.94,3099.3,2808.15,735.8,478.91,502.9,943.2,2938.65
08-10-2014,422.67,243.8,685.85,241.13,148.8,42.79,800.8,402.45,433.8,224.9,585.65,635.3,270.77,117.46,222.58,2966.2,2799.05,734.75,456.27,500.13,964.83,2951.1
09-10-2014,430.77,243.67,683.58,247.96,157.85,43.86,814.75,401.15,443.8,223.9,591.7,655.15,274.3,121.34,220.22,2986.55,2818.95,739.1,455.85,511.63,991.27,3006.2
10-10-2014,433.48,235.4,658.7,245.12,150.15,42.03,821.35,397.9,433.65,223.42,592.4,663.25,269.47,114.32,219.26,2998.85,2841,720.35,486.08,501.45,974.47,2966.2
13-10-2014,432.24,233.7,634.48,248.55,151.1,42.94,803.9,394.6,438.4,223.92,575.95,655.65,271.17,114.05,219.21,2943.15,2874.85,720.4,492.82,504.25,963.87,2972.85
14-10-2014,433.75,231.33,637.03,252.36,151,42.78,802.9,388.35,434.18,218.77,578.5,646.1,268.1,114.32,217.52,2935.3,2852.45,731.25,489.79,506.58,959.93,2962.1
15-10-2014,433.75,231.33,637.03,252.36,151,42.78,802.9,388.35,434.18,218.77,578.5,646.1,268.1,114.32,217.52,2935.3,2852.45,731.25,489.79,506.58,959.93,2962.1
16-10-2014,420.1,234.97,609.55,246.64,142.4,41.19,796.65,369.05,429.43,222.08,578.65,625.9,264.73,109.33,214.99,2904.85,2798.95,730.6,483.16,495.8,949.13,2936.85
17-10-2014,423.21,235.97,626.88,252.19,139.45,41.98,798.35,380.5,442.63,222.25,595.6,640.1,264.73,113.16,212.21,2918.6,2873.9,726.3,481.46,500.03,968.6,2941.1
20-10-2014,421.93,234.67,630.35,256.95,146.5,42.23,801.55,382.8,446.9,232.28,604.25,647.6,279.33,114.57,208.65,2966.25,2937.7,736.55,476.54,501.93,996.83,3003.7
21-10-2014,419.36,234.23,614.53,258.42,147.9,42.75,797.35,389.95,447.78,229.27,608.3,644.25,272,117.6,214.99,2964.3,2995.85,749.75,471.62,506.88,1008,3075.7
22-10-2014,426.71,232.67,630.33,257.52,148.45,42.89,806.25,394.9,446.83,229.58,628.4,644,266.3,120.09,218.87,3037.75,3115.5,757.4,474.51,531.5,1035.83,3177.2
23-10-2014,429.89,233.6,631.85,257.86,149.25,43.07,810.05,395.65,448.23,230.37,628.45,652.45,268.97,120.46,210.09,3057.65,3110.05,758.95,475.63,530.78,1038.97,3165.5
24-10-2014,429.89,233.6,631.85,257.86,149.25,43.07,810.05,395.65,448.23,230.37,628.45,652.45,268.97,120.46,210.09,3057.65,3110.05,758.95,475.63,530.78,1038.97,3165.5
27-10-2014,424.77,233.03,628.4,259.78,147.35,42.26,805.2,400.8,448.63,228.72,628.1,648.75,263.1,123.34,208.05,3105.8,3082.95,720.45,475.38,542.5,1044.9,3169.7
28-10-2014,421.48,233.43,638.65,265.68,147.7,42.33,838.65,405.75,447.65,233.95,646.15,646.7,261.13,121.01,207.64,3081.1,3035.05,717.05,473.53,541.4,1051,3151.35
29-10-2014,429.4,236.3,649.17,264.38,156.9,44.25,830.4,411.7,445.78,234.88,656.9,646.4,261.87,124.79,208.8,3045.6,3037.85,723.95,485.18,539.98,1051.47,3205.4
30-10-2014,441.87,236.6,643.88,263.8,160.35,44.51,828.65,419.4,448.33,234.02,650.6,644.7,263.93,124.67,210.09,3094.9,3031.65,731.6,493.32,547,1065.13,3240.25
31-10-2014,451.48,236.8,653.1,270.28,163.7,45.97,845.4,393.5,455.93,241.58,666.55,657,270.1,126.28,211.39,3168.3,3064.25,738.35,506.41,559.13,1103.63,3337.25
03-11-2014,452.3,236.97,633.78,272.34,163.55,45.89,853.25,382.65,455.35,241.35,663.1,653.6,269.7,125.31,211.84,3181.3,3010.95,739.85,510.74,555.23,1105.2,3286.85
04-11-2014,452.3,236.97,633.78,272.34,163.55,45.89,853.25,382.65,455.35,241.35,663.1,653.6,269.7,125.31,211.84,3181.3,3010.95,739.85,510.74,555.23,1105.2,3286.85
05-11-2014,447.31,239.43,628.05,278.19,156.5,44.85,871.5,375.2,456.4,246.77,658.5,657.3,269.07,123.24,209.63,3252.05,2963.3,747.75,515.6,564.1,1110.6,3288.95
06-11-2014,447.31,239.43,628.05,278.19,156.5,44.85,871.5,375.2,456.4,246.77,658.5,657.3,269.07,123.24,209.63,3252.05,2963.3,747.75,515.6,564.1,1110.6,3288.95
07-11-2014,442.44,237.1,619.55,274.25,156.1,44.22,894.3,378.85,449.73,253.05,650.15,646.1,273.1,121.08,207.54,3397.15,2887.6,761.5,520.83,561.45,1102.53,3288.35
10-11-2014,437.41,247.8,615.45,273.95,152,44.17,911.25,378.95,452.33,255.33,643,648.9,262.8,123.16,209.57,3442.25,2933.1,771,520.69,554.35,1079.6,3307.8
11-11-2014,441.17,242.73,630.28,274.03,151.25,45.06,917.3,372.95,453.95,255.63,637,649.3,263.23,124.67,208.99,3418.35,2924,772.3,515.65,553.73,1091.47,3329
12-11-2014,439.53,246.33,626.8,274.61,151.3,43.94,906.05,378.45,455.88,255.1,618.3,644,262.43,122.48,208.52,3439.7,2967.35,770,513.25,563.17,1075.67,3359.75
13-11-2014,437.36,245.57,627.6,271.93,151.9,44.21,908.3,376.5,457.98,243.48,623.65,644.8,257.2,120.55,209.55,3468.25,2927.5,764.35,522.33,555.88,1077.6,3328.55
14-11-2014,437.32,246.13,627.92,278.78,157.3,44.86,886.75,374.65,465.05,244.95,609.2,672.2,262.17,123.73,211.46,3435.05,2964.4,756.15,523.96,546.75,1081.1,3329.55
17-11-2014,444.56,246.8,625.15,294.06,158.05,45.04,883.85,377.6,459.48,242.02,613.3,691.95,264.3,123.77,211.56,3439.75,3028.9,757.2,527.31,554.05,1077.23,3341.2
18-11-2014,446.11,246.83,632.42,294.58,155.3,45.63,866.9,373.45,466.1,239.97,607.85,700.9,260.43,124.35,212.34,3432.95,3017.75,751.85,522.79,542.53,1096.4,3364.6
19-11-2014,441.38,245.23,622.5,291.05,154.75,44.18,850.1,366.4,463.28,240.52,599.2,683.1,256.1,120.94,211.84,3523.05,3000.35,760.2,521.67,538.78,1105.73,3343.4
20-11-2014,442.55,246.7,613.95,297.1,156,43.77,851.05,361.8,459.1,239.93,618.5,690.55,257.17,121.1,214.46,3528.65,2995.55,761.25,528.2,578.35,1096.63,3335.5
21-11-2014,450.2,250.77,623.35,305.5,160.3,43.42,841,367.35,466.43,241.48,627.05,692.15,255.53,118.96,214.54,3530.8,3028.35,753,518.27,599.58,1110.87,3355.05
24-11-2014,444.63,249.97,625.33,308.85,165.65,44.71,835.8,371.7,472.6,239.8,618.15,691.1,253.93,122.27,217.26,3522,3078.7,750.1,534.39,599.88,1113.23,3353.1
25-11-2014,448.08,236.93,628.83,304.45,165.55,43.57,839.95,370.3,476.78,236.63,624.25,691.75,257.63,119.37,218.08,3573.2,3042.75,765.7,537.9,580.28,1091.2,3288.85
26-11-2014,445.39,242.27,636.88,306.25,169.15,43.74,839.6,370.7,475.65,235.87,628.95,704.75,257.27,119.16,217.43,3575.25,3099.5,769.75,537.56,580.23,1087.33,3284
27-11-2014,446.11,240.4,646.53,305.85,172.6,43.17,841.95,364.3,474.08,240.18,637.55,705.7,254.87,119.52,218.25,3610.9,3104.15,790.05,545.74,578.8,1079.43,3263.45
28-11-2014,447.45,242.1,661.88,321.4,174.05,44.41,839.7,370.85,478.58,248.75,635.15,744.7,252.93,120.09,219.68,3606.25,3147.4,786.1,544.98,601.25,1092.9,3346.2
01-12-2014,433.91,243.07,647.55,319.6,167.4,43.26,835.65,390.2,475,248.12,643.05,797.05,242.97,117.23,222.23,3628.45,3257.9,808.65,543.73,600.88,1081.33,3389.15
02-12-2014,434.38,243.87,632.28,318.7,171.05,43.64,840.4,388.3,471.65,237.52,639.45,770.05,240.33,117.68,221.61,3591.4,3224,805.8,531.65,607.7,1093.1,3356.85
03-12-2014,436.95,242.17,643.38,317.95,169.05,43.5,842.6,386.45,466.55,236.95,650.2,789.4,247.63,117.04,222.69,3501.95,3194.3,819,530.88,610.35,1096.1,3391.5
04-12-2014,432.53,255.43,632.55,320.3,165.9,43.33,839.4,385.6,470.7,242.18,659.25,791.7,247.2,116.87,222.26,3475.55,3218,824.65,525.45,611.92,1086.2,3406.85
05-12-2014,431.99,260.9,647.03,317.55,163.2,43.26,821.55,387,471.38,236.68,647.3,784.65,243.53,116.07,217.07,3395.5,3187,820.65,517.58,620.2,1085.67,3410.1
08-12-2014,426.24,265.2,624.38,312.9,159.15,42.39,827.8,381.15,463.58,229.92,651.9,793.5,245.53,113.18,213.13,3315.4,3160.15,820,492.54,622.98,1067.87,3379.85
09-12-2014,424.09,262.9,632.83,306.55,154.45,40.93,839.45,370.95,463.38,224.45,640,781.8,234.73,110.81,208.84,3354.85,3136.6,812.95,491.2,615.98,1039.73,3336.55
10-12-2014,420.8,263.33,633.25,315.95,154,40.57,833.3,385.6,465.7,222.98,649.85,775.65,240.73,111.76,207.06,3401.6,3168.75,797.8,490.94,617.63,1029.53,3323.4
11-12-2014,408.89,264.4,633.05,314.05,155.55,39.28,834.8,385.35,466.8,221.05,642.45,769.5,232.97,111.38,204.86,3429.5,3114.6,796.05,480.26,623.1,1025.4,3341.1
